0, -5.70e-01,1.61e+00, -4.8890
0, -5.70e-01,1.61e+00, -9.1100
0, -5.70e-01,1.61e+00, -14.1260
0, -5.70e-01,1.61e+00, -16.0050
0, -5.70e-01,1.61e+00, -18.8720
0, -5.70e-01,1.61e+00, -21.2990
0, -5.70e-01,1.61e+00, -23.7990
0, -5.70e-01,1.61e+00, -31.2490
0, -5.70e-01,1.61e+00, -32.1580
0, -5.70e-01,1.61e+00, -57.3820
100, -4.90e-02,1.65e-01, -5.0710
100, -4.90e-02,1.65e-01, -9.0750
100, -4.90e-02,1.65e-01, -14.2510
100, -4.90e-02,1.65e-01, -15.8600
100, -4.90e-02,1.65e-01, -19.1090
100, -4.90e-02,1.65e-01, -21.5900
100, -4.90e-02,1.65e-01, -23.5420
100, -4.90e-02,1.65e-01, -31.4910
100, -4.90e-02,1.65e-01, -32.2600
100, -4.90e-02,1.65e-01, -57.1930
200, 2.45e-03,1.24e-01, -4.9960
200, 2.45e-03,1.24e-01, -9.0790
200, 2.45e-03,1.24e-01, -14.1940
200, 2.45e-03,1.24e-01, -15.9760
200, 2.45e-03,1.24e-01, -18.9310
200, 2.45e-03,1.24e-01, -21.6620
200, 2.45e-03,1.24e-01, -23.6700
200, 2.45e-03,1.24e-01, -31.5130
200, 2.45e-03,1.24e-01, -32.2570
200, 2.45e-03,1.24e-01, -57.4180
300, 1.09e-02,1.29e-01, -4.9960
300, 1.09e-02,1.29e-01, -9.0990
300, 1.09e-02,1.29e-01, -14.2320
300, 1.09e-02,1.29e-01, -16.3880
300, 1.09e-02,1.29e-01, -18.9750
300, 1.09e-02,1.29e-01, -22.0630
300, 1.09e-02,1.29e-01, -24.2290
300, 1.09e-02,1.29e-01, -32.7390
300, 1.09e-02,1.29e-01, -33.8980
300, 1.09e-02,1.29e-01, -61.9160
400, -1.50e-02,1.34e-01, -4.9270
400, -1.50e-02,1.34e-01, -9.1120
400, -1.50e-02,1.34e-01, -14.2010
400, -1.50e-02,1.34e-01, -15.8200
400, -1.50e-02,1.34e-01, -18.8960
