0, -1.72e-01,4.81e-01, -5.0600
0, -1.72e-01,4.81e-01, -9.2170
0, -1.72e-01,4.81e-01, -14.8050
0, -1.72e-01,4.81e-01, -16.7860
0, -1.72e-01,4.81e-01, -20.0520
0, -1.72e-01,4.81e-01, -22.1760
0, -1.72e-01,4.81e-01, -25.2050
0, -1.72e-01,4.81e-01, -31.9940
0, -1.72e-01,4.81e-01, -33.5050
0, -1.72e-01,4.81e-01, -58.3970
100, 1.33e-01,2.94e-01, -5.0290
100, 1.33e-01,2.94e-01, -9.1440
100, 1.33e-01,2.94e-01, -14.3240
100, 1.33e-01,2.94e-01, -16.2980
100, 1.33e-01,2.94e-01, -19.2570
100, 1.33e-01,2.94e-01, -21.6340
100, 1.33e-01,2.94e-01, -24.1550
100, 1.33e-01,2.94e-01, -31.7280
100, 1.33e-01,2.94e-01, -32.7000
100, 1.33e-01,2.94e-01, -58.1290
200, -1.36e-01,3.00e-01, -4.9990
200, -1.36e-01,3.00e-01, -9.0510
200, -1.36e-01,3.00e-01, -14.2920
200, -1.36e-01,3.00e-01, -16.1550
200, -1.36e-01,3.00e-01, -19.1270
200, -1.36e-01,3.00e-01, -21.6250
200, -1.36e-01,3.00e-01, -23.8620
200, -1.36e-01,3.00e-01, -31.6000
200, -1.36e-01,3.00e-01, -32.8160
200, -1.36e-01,3.00e-01, -57.8470
300, -1.22e-01,3.00e-01, -5.0480
300, -1.22e-01,3.00e-01, -9.1470
300, -1.22e-01,3.00e-01, -14.3860
300, -1.22e-01,3.00e-01, -16.2260
300, -1.22e-01,3.00e-01, -19.1260
300, -1.22e-01,3.00e-01, -21.7300
300, -1.22e-01,3.00e-01, -23.7490
300, -1.22e-01,3.00e-01, -31.6660
300, -1.22e-01,3.00e-01, -32.5760
300, -1.22e-01,3.00e-01, -57.7720
400, -2.57e-01,4.04e-01, -4.9940
400, -2.57e-01,4.04e-01, -9.1130
400, -2.57e-01,4.04e-01, -14.1920
400, -2.57e-01,4.04e-01, -16.2770
400, -2.57e-01,4.04e-01, -19.1740
400, -2.57e-01,4.04e-01, -21.9760
400, -2.57e-01,4.04e-01, -24.2440
400, -2.57e-01,4.04e-01, -32.2300
400, -2.57e-01,4.04e-01, -33.2820
400, -2.57e-01,4.04e-01, -59.3540
500, 8.68e-02,2.55e-01, -5.0010
500, 8.68e-02,2.55e-01, -9.0580
500, 8.68e-02,2.55e-01, -14.3360
500, 8.68e-02,2.55e-01, -16.1730
500, 8.68e-02,2.55e-01, -18.8180
500, 8.68e-02,2.55e-01, -21.3930
500, 8.68e-02,2.55e-01, -23.8650
500, 8.68e-02,2.55e-01, -31.8610
500, 8.68e-02,2.55e-01, -32.4260
500, 8.68e-02,2.55e-01, -58.1800
600, 2.54e-01,2.22e-01, -5.0600
600, 2.54e-01,2.22e-01, -9.1580
600, 2.54e-01,2.22e-01, -14.2290
600, 2.54e-01,2.22e-01, -16.4210
600, 2.54e-01,2.22e-01, -19.1880
600, 2.54e-01,2.22e-01, -22.1740
600, 2.54e-01,2.22e-01, -24.0640
600, 2.54e-01,2.22e-01, -32.3080
600, 2.54e-01,2.22e-01, -33.2580
600, 2.54e-01,2.22e-01, -59.4200
700, 2.26e-02,2.41e-01, -5.0000
700, 2.26e-02,2.41e-01, -9.0300
700, 2.26e-02,2.41e-01, -14.1870
700, 2.26e-02,2.41e-01, -16.1280
700, 2.26e-02,2.41e-01, -19.1150
700, 2.26e-02,2.41e-01, -21.4190
700, 2.26e-02,2.41e-01, -24.0020
700, 2.26e-02,2.41e-01, -31.5180
700, 2.26e-02,2.41e-01, -32.2380
700, 2.26e-02,2.41e-01, -57.2010
800, 9.53e-02,2.83e-01, -5.1040
800, 9.53e-02,2.83e-01, -9.0290
800, 9.53e-02,2.83e-01, -14.1440
800, 9.53e-02,2.83e-01, -16.1010
800, 9.53e-02,2.83e-01, -18.9050
800, 9.53e-02,2.83e-01, -21.4130
800, 9.53e-02,2.83e-01, -23.6450
800, 9.53e-02,2.83e-01, -31.4870
800, 9.53e-02,2.83e-01, -32.2650
800, 9.53e-02,2.83e-01, -57.2480
900, 9.26e-02,2.48e-01, -5.0280
900, 9.26e-02,2.48e-01, -9.1910
900, 9.26e-02,2.48e-01, -14.2530
900, 9.26e-02,2.48e-01, -15.9660
900, 9.26e-02,2.48e-01, -19.6210
900, 9.26e-02,2.48e-01, -21.9380
900, 9.26e-02,2.48e-01, -24.7900
900, 9.26e-02,2.48e-01, -31.4940
900, 9.26e-02,2.48e-01, -33.2050
900, 9.26e-02,2.48e-01, -58.4070
1000, -2.84e-01,3.41e-01, -5.0020
1000, -2.84e-01,3.41e-01, -9.0890
