0, -4.18e+00,1.96e+01, -4.9660
0, -4.18e+00,1.96e+01, -9.2680
0, -4.18e+00,1.96e+01, -14.6880
0, -4.18e+00,1.96e+01, -16.5700
0, -4.18e+00,1.96e+01, -19.8780
0, -4.18e+00,1.96e+01, -21.9180
0, -4.18e+00,1.96e+01, -24.9760
0, -4.18e+00,1.96e+01, -32.1780
0, -4.18e+00,1.96e+01, -33.3750
0, -4.18e+00,1.96e+01, -58.8170
100, 1.16e-01,5.66e-01, -5.0630
100, 1.16e-01,5.66e-01, -9.3750
100, 1.16e-01,5.66e-01, -14.7530
100, 1.16e-01,5.66e-01, -16.9140
100, 1.16e-01,5.66e-01, -20.2550
100, 1.16e-01,5.66e-01, -22.4790
100, 1.16e-01,5.66e-01, -24.9120
100, 1.16e-01,5.66e-01, -32.5260
100, 1.16e-01,5.66e-01, -34.5520
100, 1.16e-01,5.66e-01, -59.7020
200, 9.19e-02,4.11e-01, -4.9930
200, 9.19e-02,4.11e-01, -9.2730
200, 9.19e-02,4.11e-01, -14.7450
200, 9.19e-02,4.11e-01, -17.0580
200, 9.19e-02,4.11e-01, -20.5940
200, 9.19e-02,4.11e-01, -22.6930
200, 9.19e-02,4.11e-01, -25.1450
200, 9.19e-02,4.11e-01, -32.6470
200, 9.19e-02,4.11e-01, -34.3240
200, 9.19e-02,4.11e-01, -60.0690
300, -1.22e-01,4.95e-01, -5.1220
300, -1.22e-01,4.95e-01, -9.7140
300, -1.22e-01,4.95e-01, -15.1660
300, -1.22e-01,4.95e-01, -17.4640
300, -1.22e-01,4.95e-01, -20.2750
300, -1.22e-01,4.95e-01, -22.8890
300, -1.22e-01,4.95e-01, -25.7930
300, -1.22e-01,4.95e-01, -32.9390
300, -1.22e-01,4.95e-01, -34.5050
300, -1.22e-01,4.95e-01, -59.6640
400, 7.26e-02,5.19e-01, -5.0410
400, 7.26e-02,5.19e-01, -9.6760
400, 7.26e-02,5.19e-01, -15.4570
400, 7.26e-02,5.19e-01, -17.4950
400, 7.26e-02,5.19e-01, -20.5920
400, 7.26e-02,5.19e-01, -22.4910
400, 7.26e-02,5.19e-01, -25.6500
400, 7.26e-02,5.19e-01, -32.9600
400, 7.26e-02,5.19e-01, -35.0050
400, 7.26e-02,5.19e-01, -59.6750
500, 4.83e-02,5.74e-01, -5.1070
500, 4.83e-02,5.74e-01, -9.6700
500, 4.83e-02,5.74e-01, -16.4880
500, 4.83e-02,5.74e-01, -17.9920
500, 4.83e-02,5.74e-01, -22.5030
500, 4.83e-02,5.74e-01, -23.0110
500, 4.83e-02,5.74e-01, -26.6370
500, 4.83e-02,5.74e-01, -32.9420
500, 4.83e-02,5.74e-01, -35.2810
500, 4.83e-02,5.74e-01, -59.6200
600, -1.74e-02,4.09e-01, -5.0360
600, -1.74e-02,4.09e-01, -9.6370
600, -1.74e-02,4.09e-01, -16.5090
600, -1.74e-02,4.09e-01, -18.2110
600, -1.74e-02,4.09e-01, -23.0260
600, -1.74e-02,4.09e-01, -22.7410
600, -1.74e-02,4.09e-01, -27.2130
600, -1.74e-02,4.09e-01, -33.3180
600, -1.74e-02,4.09e-01, -35.0060
600, -1.74e-02,4.09e-01, -60.0640
700, 7.86e-02,6.50e-01, -4.9560
700, 7.86e-02,6.50e-01, -9.6460
700, 7.86e-02,6.50e-01, -16.2520
700, 7.86e-02,6.50e-01, -18.0180
700, 7.86e-02,6.50e-01, -22.0340
700, 7.86e-02,6.50e-01, -23.1080
700, 7.86e-02,6.50e-01, -26.2940
700, 7.86e-02,6.50e-01, -33.3150
700, 7.86e-02,6.50e-01, -34.5410
700, 7.86e-02,6.50e-01, -59.9650
800, 1.55e-01,7.21e-01, -5.0510
800, 1.55e-01,7.21e-01, -9.6350
800, 1.55e-01,7.21e-01, -15.3790
800, 1.55e-01,7.21e-01, -17.6610
800, 1.55e-01,7.21e-01, -21.6850
800, 1.55e-01,7.21e-01, -22.8160
800, 1.55e-01,7.21e-01, -26.8960
800, 1.55e-01,7.21e-01, -32.9890
800, 1.55e-01,7.21e-01, -34.3490
800, 1.55e-01,7.21e-01, -59.6000
900, -1.40e-01,5.24e-01, -5.0960
900, -1.40e-01,5.24e-01, -9.4430
900, -1.40e-01,5.24e-01, -15.9540
900, -1.40e-01,5.24e-01, -18.2490
900, -1.40e-01,5.24e-01, -22.3100
900, -1.40e-01,5.24e-01, -23.0890
900, -1.40e-01,5.24e-01, -26.9990
900, -1.40e-01,5.24e-01, -33.3640
900, -1.40e-01,5.24e-01, -34.7690
900, -1.40e-01,5.24e-01, -59.3410
1000, -1.02e-01,7.18e-01, -5.1870
1000, -1.02e-01,7.18e-01, -9.7990
1000, -1.02e-01,7.18e-01, -16.9270
1000, -1.02e-01,7.18e-01, -18.6060
1000, -1.02e-01,7.18e-01, -23.9830
1000, -1.02e-01,7.18e-01, -23.9340
1000, -1.02e-01,7.18e-01, -28.8670
1000, -1.02e-01,7.18e-01, -33.7080
1000, -1.02e-01,7.18e-01, -35.9390
1000, -1.02e-01,7.18e-01, -60.0580
1100, -5.04e-02,4.87e-01, -5.2050
1100, -5.04e-02,4.87e-01, -9.5860
1100, -5.04e-02,4.87e-01, -15.6840
