0,-7.29,12.5,-7.421
0,-7.29,12.5,-16.098
0,-7.29,12.5,-26.436
0,-7.29,12.5,-32.879
0,-7.29,12.5,-39.627
0,-7.29,12.5,-42.812
0,-7.29,12.5,-47.169
0,-7.29,12.5,-59.232
0,-7.29,12.5,-66.772
0,-7.29,12.5,-111.235
100,-1.59,2.37,-7.161
100,-1.59,2.37,-11.917
100,-1.59,2.37,-19.909
100,-1.59,2.37,-23.461
100,-1.59,2.37,-26.99
100,-1.59,2.37,-29.901
100,-1.59,2.37,-33.666
100,-1.59,2.37,-41.184
100,-1.59,2.37,-44.868
100,-1.59,2.37,-71.421
200,-0.151,0.291,-5.57
200,-0.151,0.291,-10.734
200,-0.151,0.291,-17.356
200,-0.151,0.291,-19.663
200,-0.151,0.291,-23.865
200,-0.151,0.291,-25.511
200,-0.151,0.291,-28.836
200,-0.151,0.291,-35.84
200,-0.151,0.291,-38.493
200,-0.151,0.291,-63.937
300,-1.53,0.978,-5.413
300,-1.53,0.978,-10.386
300,-1.53,0.978,-16.449
300,-1.53,0.978,-18.632
300,-1.53,0.978,-22.389
300,-1.53,0.978,-24.1
300,-1.53,0.978,-27.383
300,-1.53,0.978,-34.495
300,-1.53,0.978,-37.088
300,-1.53,0.978,-61.551
400,0.857,0.461,-5.611
400,0.857,0.461,-10.041
400,0.857,0.461,-15.797
400,0.857,0.461,-18.253
400,0.857,0.461,-21.675
400,0.857,0.461,-23.991
400,0.857,0.461,-26.826
400,0.857,0.461,-34.186
400,0.857,0.461,-35.52
400,0.857,0.461,-61.243
500,0.171,0.163,-5.388
500,0.171,0.163,-9.842
500,0.171,0.163,-15.415
500,0.171,0.163,-17.53
500,0.171,0.163,-20.792
500,0.171,0.163,-23.57
500,0.171,0.163,-25.874
500,0.171,0.163,-32.728
500,0.171,0.163,-34.98
500,0.171,0.163,-59.245
600,-0.176,0.159,-5.242
600,-0.176,0.159,-9.817
600,-0.176,0.159,-15.399
0,-7.29,12.5,-7.273
0,-7.29,12.5,-15.776
0,-7.29,12.5,-25.907
0,-7.29,12.5,-32.221
0,-7.29,12.5,-38.834
0,-7.29,12.5,-41.956
0,-7.29,12.5,-46.226
0,-7.29,12.5,-58.047
0,-7.29,12.5,-65.437
0,-7.29,12.5,-109.01
100,-1.59,2.37,-7.018
100,-1.59,2.37,-11.679
100,-1.59,2.37,-19.511
100,-1.59,2.37,-22.992
100,-1.59,2.37,-26.45
100,-1.59,2.37,-29.303
100,-1.59,2.37,-32.993
100,-1.59,2.37,-40.36
100,-1.59,2.37,-43.971
100,-1.59,2.37,-69.993
200,-0.151,0.291,-5.459
200,-0.151,0.291,-10.519
200,-0.151,0.291,-17.009
200,-0.151,0.291,-19.27
200,-0.151,0.291,-23.388
200,-0.151,0.291,-25.001
200,-0.151,0.291,-28.259
200,-0.151,0.291,-35.123
200,-0.151,0.291,-37.723
200,-0.151,0.291,-62.658
300,-1.53,0.978,-5.305
300,-1.53,0.978,-10.178
300,-1.53,0.978,-16.12
300,-1.53,0.978,-18.259
300,-1.53,0.978,-21.941
300,-1.53,0.978,-23.618
300,-1.53,0.978,-26.835
300,-1.53,0.978,-33.805
300,-1.53,0.978,-36.346
300,-1.53,0.978,-60.32
400,0.857,0.461,-5.499
400,0.857,0.461,-9.84
400,0.857,0.461,-15.481
400,0.857,0.461,-17.888
400,0.857,0.461,-21.242
400,0.857,0.461,-23.511
400,0.857,0.461,-26.289
400,0.857,0.461,-33.502
400,0.857,0.461,-34.81
400,0.857,0.461,-60.018
500,0.171,0.163,-5.388
500,0.171,0.163,-9.842
500,0.171,0.163,-15.415
500,0.171,0.163,-17.53
500,0.171,0.163,-20.792
500,0.171,0.163,-23.57
500,0.171,0.163,-25.874
500,0.171,0.163,-32.728
500,0.171,0.163,-34.98
500,0.171,0.163,-59.245
600,-0.176,0.159,-5.242
600,-0.176,0.159,-9.817
600,-0.176,0.159,-15.399
600,-0.176,0.159,-17.728
600,-0.176,0.159,-20.245
600,-0.176,0.159,-22.984
600,-0.176,0.159,-25.607
600,-0.176,0.159,-32.743
600,-0.176,0.159,-34.602
600,-0.176,0.159,-59.374
700,0.151,0.13,-5.201
700,0.151,0.13,-9.596
700,0.151,0.13,-15.101
700,0.151,0.13,-17.108
700,0.151,0.13,-20.054
700,0.151,0.13,-22.926
700,0.151,0.13,-25.395
700,0.151,0.13,-32.622
700,0.151,0.13,-34.759
700,0.151,0.13,-58.949
800,-0.0409,0.203,-5.223
800,-0.0409,0.203,-9.572
800,-0.0409,0.203,-14.777
800,-0.0409,0.203,-17.359
800,-0.0409,0.203,-20.273
800,-0.0409,0.203,-22.76
800,-0.0409,0.203,-25.064
800,-0.0409,0.203,-33.279
800,-0.0409,0.203,-34.242
800,-0.0409,0.203,-58.963
900,0.0222,0.197,-5.14
900,0.0222,0.197,-9.613
900,0.0222,0.197,-15.164
900,0.0222,0.197,-16.781
900,0.0222,0.197,-20.219
900,0.0222,0.197,-22.47
900,0.0222,0.197,-25.065
900,0.0222,0.197,-32.895
900,0.0222,0.197,-34.257
900,0.0222,0.197,-59.138
1000,0.0139,0.0992,-5.306
1000,0.0139,0.0992,-9.165
1000,0.0139,0.0992,-14.767
1000,0.0139,0.0992,-16.871
1000,0.0139,0.0992,-20.262
1000,0.0139,0.0992,-22.825
1000,0.0139,0.0992,-25.432
1000,0.0139,0.0992,-32.435
1000,0.0139,0.0992,-34.137
1000,0.0139,0.0992,-58.941
1100,0.061,0.108,-5.218
1100,0.061,0.108,-9.368
1100,0.061,0.108,-14.857
1100,0.061,0.108,-17.143
1100,0.061,0.108,-20.077
1100,0.061,0.108,-22.718
1100,0.061,0.108,-24.797
1100,0.061,0.108,-32.679
1100,0.061,0.108,-34.097
1100,0.061,0.108,-59.112
1200,-0.121,0.265,-5.095
1200,-0.121,0.265,-9.375
